ID,GBH_12m,Sex,EthnicAppearance_cleaned,Age,InitialRisk,Known 1,Known 2,ProceedingsType,Crimes in pre,DV in Pre
11482,No,M,North European - White,35,M,Boy/Girlfriend,Ex,Charge/further charge,1,0
1361,No,M,North European - White,35,M,Boy/Girlfriend,Current,Charge/further charge,2,0
76,No,M,North European - White,35,M,Boy/Girlfriend,Current,Charge/further charge,3,1
1304,No,M,North European - White,35,S,Boy/Girlfriend,Current,Charge/further charge,0,0
3494,No,M,North European - White,35,S,Boy/Girlfriend,Current,Charge/further charge,0,0
3980,No,M,North European - White,35,S,Boy/Girlfriend,Current,Charge/further charge,0,0
4633,No,M,North European - White,35,S,Boy/Girlfriend,Current,Charge/further charge,0,0
9725,No,F,North European - White,35,S,Boy/Girlfriend,Current,Charge/further charge,0,0
9943,No,M,North European - White,35,S,Boy/Girlfriend,Current,Charge/further charge,0,0
10522,No,M,North European - White,35,S,Boy/Girlfriend,Current,Adult caution,0,0
11165,No,M,North European - White,35,S,Partner/Spouse,Ex,Charge/further charge,0,0
11165,No,M,North European - White,35,S,Partner/Spouse,Ex,Charge/further charge,0,0
11658,No,M,North European - White,35,S,Partner/Spouse,Ex,Charge/further charge,0,0
11852,No,F,North European - White,35,S,Boy/Girlfriend,Ex,Charge/further charge,0,0
12662,No,M,North European - White,35,S,Partner/Spouse,Current,First time charged,0,0
7886,No,M,North European - White,35,S,Boy/Girlfriend,Current,Charge/further charge,1,0
11846,No,M,North European - White,35,S,Boy/Girlfriend,Ex,First time charged,1,0
12066,No,M,North European - White,35,S,Boy/Girlfriend,Ex,Charge/further charge,1,1
2221,Yes,M,North European - White,35,S,Partner/Spouse,Current,Charge/further charge,2,2
2550,No,M,North European - White,36,M,Boy/Girlfriend,Current,Charge/further charge,0,0
2813,No,M,North European - White,36,M,Boy/Girlfriend,Current,Charge/further charge,0,0
4687,No,M,North European - White,36,M,Boy/Girlfriend,Current,Charge/further charge,0,0
5815,No,F,North European - White,36,M,Partner/Spouse,Current,Charge/further charge,0,0
6836,No,F,North European - White,36,H,Partner/Spouse,Current,Charge/further charge,0,0
7022,No,M,North European - White,36,H,Boy/Girlfriend,Current,Charge/further charge,0,0
7209,No,F,North European - White,36,H,Boy/Girlfriend,Current,Charge/further charge,0,0
7810,No,M,North European - White,36,M,Boy/Girlfriend,Ex,Charge/further charge,0,0
11925,Yes,M,North European - White,36,H,Boy/Girlfriend,Ex,Charge/further charge,0,0
12460,No,M,North European - White,36,H,Boy/Girlfriend,Ex,First time charged,0,0
12658,No,F,North European - White,36,H,Boy/Girlfriend,Current,Charge/further charge,0,0
158,No,M,North European - White,36,M,Boy/Girlfriend,Current,Charge/further charge,1,0
1970,No,M,North European - White,36,M,Boy/Girlfriend,Ex,Charge/further charge,1,0
84,No,M,North European - White,36,S,Partner/Spouse,Current,Charge/further charge,0,0
950,No,F,North European - White,36,S,Boy/Girlfriend,Current,Charge/further charge,0,0
3424,No,F,North European - White,36,S,Partner/Spouse,Current,Charge/further charge,0,0
4105,No,M,North European - White,36,S,Boy/Girlfriend,Current,Charge/further charge,0,0
5415,No,F,North European - White,36,S,Boy/Girlfriend,Current,Charge/further charge,0,0
5587,No,M,North European - White,36,S,Boy/Girlfriend,Current,Charge/further charge,0,0
8078,No,F,North European - White,36,S,Boy/Girlfriend,Current,Adult caution,0,0
8414,No,F,North European - White,36,S,Boy/Girlfriend,Current,Charge/further charge,0,0
8955,No,F,North European - White,36,S,Boy/Girlfriend,Current,Charge/further charge,0,0
10104,No,M,North European - White,36,S,Boy/Girlfriend,Current,First time charged,0,0
10113,No,M,North European - White,36,S,Boy/Girlfriend,Current,Adult caution,0,0
11135,Yes,M,North European - White,36,S,Boy/Girlfriend,Current,Charge/further charge,0,0
11776,No,M,North European - White,36,S,Boy/Girlfriend,Current,Charge/further charge,0,0
12527,No,M,North European - White,36,S,Partner/Spouse,Current,First time charged,0,0
1534,No,F,North European - White,36,S,Boy/Girlfriend,Ex,Postal Charge Requisition,1,0
358,Yes,M,North European - White,37,H,Boy/Girlfriend,Current,Charge/further charge,0,0
1858,No,M,North European - White,37,H,Partner/Spouse,Ex,Charge/further charge,0,0
2491,No,M,North European - White,37,H,Partner/Spouse,Ex,Charge/further charge,0,0
3185,No,F,North European - White,37,H,Boy/Girlfriend,Current,Charge/further charge,0,0
3257,No,M,North European - White,37,H,Boy/Girlfriend,Current,Charge/further charge,0,0
3863,No,M,North European - White,37,H,Boy/Girlfriend,Ex,Charge/further charge,0,0
4065,No,M,North European - White,37,M,Partner/Spouse,Ex,Charge/further charge,0,0
4198,No,M,North European - White,37,H,Boy/Girlfriend,Current,Charge/further charge,0,0
4336,No,M,North European - White,37,M,Boy/Girlfriend,Current,Charge/further charge,0,0
4522,No,M,North European - White,37,M,Boy/Girlfriend,Current,Charge/further charge,0,0
5788,No,M,North European - White,37,M,Boy/Girlfriend,Ex,Adult caution,0,0
6558,No,M,North European - White,37,M,Boy/Girlfriend,Current,Charge/further charge,0,0
8340,Yes,M,North European - White,37,H,Boy/Girlfriend,Ex,Charge/further charge,0,0
10041,No,M,North European - White,37,M,Boy/Girlfriend,Current,Charge/further charge,0,0
11200,No,M,North European - White,37,M,Partner/Spouse,Ex,Charge/further charge,0,0
11566,No,M,North European - White,37,H,Partner/Spouse,Ex,Charge/further charge,0,0
11680,No,M,North European - White,37,M,Boy/Girlfriend,Current,Charge/further charge,0,0
12638,No,M,North European - White,37,M,Boy/Girlfriend,Current,First time charged,0,0
4677,No,F,North European - White,37,M,Boy/Girlfriend,Ex,Charge/further charge,1,0
10590,No,M,North European - White,37,M,Boy/Girlfriend,Ex,Charge/further charge,1,0
474,No,F,North European - White,37,S,Boy/Girlfriend,Current,Charge/further charge,0,0
1907,No,M,North European - White,37,S,Partner/Spouse,Current,Charge/further charge,0,0
11733,No,M,North European - White,37,S,Partner/Spouse,Current,Charge/further charge,0,0
12057,No,M,North European - White,37,S,Boy/Girlfriend,Current,Charge/further charge,0,0
12057,No,M,North European - White,37,S,Boy/Girlfriend,Current,Charge/further charge,0,0
12173,No,M,North European - White,37,S,Boy/Girlfriend,Ex,Third and subsequent time charged,0,0
12363,No,F,North European - White,37,S,Boy/Girlfriend,Current,Second time charged,0,0
4820,Yes,M,North European - White,37,S,Boy/Girlfriend,Current,Charge/further charge,2,2
2474,No,F,North European - White,38,H,Boy/Girlfriend,Current,Charge/further charge,0,0
4136,No,M,North European - White,38,M,Partner/Spouse,Current,Adult caution,0,0
5965,No,M,North European - White,38,H,Boy/Girlfriend,Ex,Charge/further charge,0,0
6864,No,M,North European - White,38,H,Boy/Girlfriend,Current,Charge/further charge,0,0
8312,Yes,M,North European - White,38,M,Boy/Girlfriend,Ex,Charge/further charge,0,0
8312,No,M,North European - White,38,M,Boy/Girlfriend,Ex,Charge/further charge,0,0
8836,Yes,M,North European - White,38,H,Boy/Girlfriend,Current,Charge/further charge,0,0
9213,No,M,North European - White,38,M,Boy/Girlfriend,Current,Charge/further charge,0,0
10145,No,M,North European - White,38,M,Partner/Spouse,Current,Adult caution,0,0
11573,No,F,North European - White,38,M,Boy/Girlfriend,Ex,Charge/further charge,0,0
2197,No,M,North European - White,38,H,Boy/Girlfriend,Ex,Charge/further charge,1,0
2682,No,F,North European - White,38,H,Boy/Girlfriend,Current,Charge/further charge,1,0
11044,No,M,North European - White,38,M,Boy/Girlfriend,Current,Charge/further charge,1,0
1530,No,M,North European - White,38,M,Boy/Girlfriend,Current,Charge/further charge,1,1
9777,No,M,North European - White,38,H,Boy/Girlfriend,Ex,Charge/further charge,1,1
466,No,M,North European - White,38,S,Boy/Girlfriend,Current,Charge/further charge,0,0
2080,No,M,North European - White,38,S,Boy/Girlfriend,Ex,Charge/further charge,0,0
3662,No,M,North European - White,38,S,Partner/Spouse,Current,Charge/further charge,0,0
5402,No,M,North European - White,38,S,Boy/Girlfriend,Current,Charge/further charge,0,0
8588,No,F,North European - White,38,S,Boy/Girlfriend,Current,Third and subsequent time charged,0,0
12307,No,F,North European - White,38,S,Partner/Spouse,Ex,Charge/further charge,0,0
12499,Yes,M,North European - White,38,S,Boy/Girlfriend,Current,First time charged,0,0
12628,No,M,North European - White,38,S,Boy/Girlfriend,Current,Third and subsequent time charged,0,0
3866,No,M,North European - White,39,H,Boy/Girlfriend,Ex,Charge/further charge,0,0
4137,Yes,M,North European - White,39,H,Boy/Girlfriend,Current,Charge/further charge,0,0
7044,No,F,North European - White,39,M,Boy/Girlfriend,Current,Charge/further charge,0,0
8524,No,F,North European - White,39,H,Boy/Girlfriend,Current,Charge/further charge,0,0
11146,No,M,North European - White,39,H,Boy/Girlfriend,Ex,Charge/further charge,0,0
11146,No,M,North European - White,39,H,Boy/Girlfriend,Ex,Charge/further charge,0,0
11243,No,M,North European - White,39,H,Boy/Girlfriend,Current,Charge/further charge,0,0
11243,No,M,North European - White,39,H,Boy/Girlfriend,Current,Charge/further charge,0,0
11791,No,M,North European - White,39,M,Boy/Girlfriend,Current,Charge/further charge,0,0
12058,No,F,North European - White,39,M,Boy/Girlfriend,Current,Charge/further charge,0,0
12092,No,M,North European - White,39,H,Boy/Girlfriend,Current,First time charged,0,0
12429,No,M,North European - White,39,H,Boy/Girlfriend,Ex,Third and subsequent time charged,0,0
12558,No,M,North European - White,39,M,Boy/Girlfriend,Ex,Charge/further charge,0,0
12640,No,F,North European - White,39,M,Boy/Girlfriend,Current,First time charged,0,0
159,No,M,North European - White,39,M,Boy/Girlfriend,Ex,Charge/further charge,1,0
12210,No,M,North European - White,39,H,Boy/Girlfriend,Ex,Third and subsequent time charged,1,0
1361,Yes,M,North European - White,39,H,Boy/Girlfriend,Ex,Charge/further charge,2,0
2027,No,M,North European - White,39,H,Boy/Girlfriend,Current,Charge/further charge,1,1
2934,No,M,North European - White,39,S,Boy/Girlfriend,Current,Charge/further charge,0,0
4254,No,F,North European - White,39,S,Boy/Girlfriend,Current,Charge/further charge,0,0
6311,No,M,North European - White,39,S,Boy/Girlfriend,Current,Charge/further charge,0,0
7060,No,M,North European - White,39,S,Partner/Spouse,Current,Charge/further charge,0,0
7459,Yes,M,North European - White,39,S,Partner/Spouse,Current,Charge/further charge,0,0
11400,No,M,North European - White,39,S,Boy/Girlfriend,Ex,Charge/further charge,0,0
12579,No,M,North European - White,39,S,Boy/Girlfriend,Ex,Charge/further charge,0,0
12657,No,M,North European - White,39,S,Partner/Spouse,Current,Charge/further charge,0,0
395,No,M,North European - White,39,S,Boy/Girlfriend,Ex,Postal Charge Requisition,1,0
5553,No,F,North European - White,39,S,Boy/Girlfriend,Ex,Charge/further charge,2,0
228,No,M,North European - White,40,M,Boy/Girlfriend,Ex,Charge/further charge,0,0
733,No,F,North European - White,40,M,Boy/Girlfriend,Current,Adult caution,0,0
788,No,M,North European - White,40,H,Boy/Girlfriend,Ex,Charge/further charge,0,0
869,No,M,North European - White,40,H,Partner/Spouse,Current,Charge/further charge,0,0
2646,No,F,North European - White,40,M,Partner/Spouse,Current,Charge/further charge,0,0
5485,No,M,North European - White,40,M,Boy/Girlfriend,Current,Charge/further charge,0,0
7361,No,M,North European - White,40,M,Partner/Spouse,Ex,Charge/further charge,0,0
10003,No,F,North European - White,40,H,Boy/Girlfriend,Current,Charge/further charge,0,0
10571,No,M,North European - White,40,H,Partner/Spouse,Ex,Charge/further charge,0,0
12313,No,F,North European - White,40,M,Boy/Girlfriend,Current,First time charged,0,0
12568,No,F,North European - White,40,M,Partner/Spouse,Current,First time charged,0,0
678,No,M,North European - White,40,M,Boy/Girlfriend,Ex,Charge/further charge,4,2
474,No,F,North European - White,40,S,Boy/Girlfriend,Current,Charge/further charge,0,0
646,No,M,North European - White,40,S,Partner/Spouse,Ex,Charge/further charge,0,0
1122,No,F,North European - White,40,S,Boy/Girlfriend,Current,Charge/further charge,0,0
7473,No,M,North European - White,40,S,Boy/Girlfriend,Ex,Charge/further charge,0,0
7509,No,F,North European - White,40,S,Boy/Girlfriend,Ex,Charge/further charge,0,0
7875,No,M,North European - White,40,S,Partner/Spouse,Current,Charge/further charge,0,0
7950,No,M,North European - White,40,S,Boy/Girlfriend,Current,Adult caution,0,0
8267,No,F,North European - White,40,S,Boy/Girlfriend,Current,Charge/further charge,0,0
8591,No,F,North European - White,40,S,Boy/Girlfriend,Current,Charge/further charge,0,0
9009,No,M,North European - White,40,S,Boy/Girlfriend,Current,Charge/further charge,0,0
9523,No,M,North European - White,40,S,Boy/Girlfriend,Current,Charge/further charge,0,0
9711,No,M,North European - White,40,S,Partner/Spouse,Current,Charge/further charge,0,0
9711,No,M,North European - White,40,S,Partner/Spouse,Current,Charge/further charge,0,0
11134,No,M,North European - White,40,S,Boy/Girlfriend,Current,Charge/further charge,0,0
11393,No,M,North European - White,40,S,Boy/Girlfriend,Ex,Charge/further charge,0,0
11832,Yes,F,North European - White,40,S,Boy/Girlfriend,Current,Charge/further charge,0,0
11866,No,M,North European - White,40,S,Boy/Girlfriend,Current,Charge/further charge,0,0
12125,No,M,North European - White,40,S,Boy/Girlfriend,Current,Third and subsequent time charged,0,0
12308,No,F,North European - White,40,S,Partner/Spouse,Current,Charge/further charge,0,0
1979,No,M,North European - White,41,H,Boy/Girlfriend,Current,Charge/further charge,0,0
4710,No,M,North European - White,41,M,Boy/Girlfriend,Current,Charge/further charge,0,0
5051,Yes,F,North European - White,41,M,Partner/Spouse,Current,Charge/further charge,0,0
5893,No,M,North European - White,41,M,Partner/Spouse,Current,Charge/further charge,0,0
6921,No,M,North European - White,41,M,Boy/Girlfriend,Ex,Charge/further charge,0,0
9768,No,M,North European - White,41,M,Partner/Spouse,Current,Charge/further charge,0,0
10968,No,F,North European - White,41,H,Partner/Spouse,Current,Charge/further charge,0,0
11814,No,M,North European - White,41,M,Boy/Girlfriend,Current,Charge/further charge,0,0
11930,No,F,North European - White,41,H,Boy/Girlfriend,Current,Charge/further charge,0,0
12148,No,M,North European - White,41,H,Boy/Girlfriend,Current,First time charged,0,0
12249,No,M,North European - White,41,H,Partner/Spouse,Current,Charge/further charge,0,0
12292,No,F,North European - White,41,M,Boy/Girlfriend,Ex,Charge/further charge,0,0
12332,No,M,North European - White,41,H,Partner/Spouse,Current,Second time charged,0,0
12581,No,F,North European - White,41,M,Boy/Girlfriend,Current,Charge/further charge,0,0
2411,No,F,North European - White,41,S,Boy/Girlfriend,Current,First time charged,0,0
4202,Yes,M,North European - White,41,S,Boy/Girlfriend,Current,Charge/further charge,0,0
4272,No,M,North European - White,41,S,Boy/Girlfriend,Current,Charge/further charge,0,0
6393,No,F,North European - White,41,S,Partner/Spouse,Current,Adult caution,0,0
7636,No,F,North European - White,41,S,Boy/Girlfriend,Current,Charge/further charge,0,0
9681,No,M,North European - White,41,S,Boy/Girlfriend,Current,Charge/further charge,0,0
11837,No,F,North European - White,41,S,Partner/Spouse,Current,Charge/further charge,0,0
12530,No,M,North European - White,41,S,Boy/Girlfriend,Ex,First time charged,0,0
10886,No,F,North European - White,41,S,Boy/Girlfriend,Ex,Charge/further charge,1,0
11974,No,M,North European - White,41,S,Boy/Girlfriend,Current,Charge/further charge,2,0
641,No,M,North European - White,42,M,Partner/Spouse,Current,Charge/further charge,0,0
864,No,F,North European - White,42,M,Boy/Girlfriend,Current,Charge/further charge,0,0
3915,No,M,North European - White,42,H,Partner/Spouse,Ex,Charge/further charge,0,0
7456,No,M,North European - White,42,M,Boy/Girlfriend,Current,Charge/further charge,0,0
11488,No,M,North European - White,42,H,Boy/Girlfriend,Current,Charge/further charge,0,0
11488,No,M,North European - White,42,H,Boy/Girlfriend,Current,Charge/further charge,0,0
11555,No,M,North European - White,42,M,Boy/Girlfriend,Current,Charge/further charge,0,0
12135,No,M,North European - White,42,H,Boy/Girlfriend,Current,Charge/further charge,0,0
13,No,M,North European - White,42,S,Partner/Spouse,Current,Charge/further charge,0,0
1196,No,F,North European - White,42,S,Boy/Girlfriend,Current,Charge/further charge,0,0
1710,No,M,North European - White,42,S,Boy/Girlfriend,Ex,Charge/further charge,0,0
1710,No,M,North European - White,42,S,Boy/Girlfriend,Ex,Charge/further charge,0,0
4032,No,M,North European - White,42,S,Boy/Girlfriend,Ex,Charge/further charge,0,0
4302,No,M,North European - White,42,S,Boy/Girlfriend,Current,Charge/further charge,0,0
